latitude,longitude,country code
17.0,-62.0,MS
36.0,15.0,MT
36.0,14.0,MT
-10.0,57.0,MU
-20.0,57.0,MU
-20.0,58.0,MU
-17.0,60.0,MU
-21.0,58.0,MU
-16.0,60.0,MU
-21.0,57.0,MU
-3.0,74.0,MU
-7.0,72.0,MU
-5.0,72.0,MU
-8.0,71.0,MU
-20.0,63.0,MU
-20.0,64.0,MU
-10.0,62.0,MU
5.0,73.0,MV
1.0,73.0,MV
-1.0,73.0,MV
4.0,73.0,MV
3.0,73.0,MV
4.0,74.0,MV
6.0,73.0,MV
2.0,73.0,MV
3.0,74.0,MV
7.0,73.0,MV
0.0,73.0,MV
5.0,74.0,MV
0.0,74.0,MV
2.0,74.0,MV
-9.0,70.0,MV
-4.0,70.0,MV
6.0,74.0,MV
-10.0,33.0,MW
-10.0,34.0,MW
-9.0,33.0,MW
-13.0,34.0,MW
-12.0,33.0,MW
-13.0,33.0,MW
-14.0,34.0,MW
-11.0,34.0,MW
-14.0,33.0,MW
-15.0,35.0,MW
-12.0,34.0,MW
-11.0,33.0,MW
-16.0,35.0,MW
-17.0,35.0,MW
-16.0,34.0,MW
-14.0,35.0,MW
-12.0,35.0,MW
-15.0,36.0,MW
-16.0,36.0,MW
-15.0,34.0,MW
-14.0,36.0,MW
-13.0,35.0,MW
27.0,-107.0,MX
29.0,-101.0,MX
22.0,-101.0,MX
33.0,-115.0,MX
32.0,-115.0,MX
33.0,-116.0,MX
31.0,-111.0,MX
19.0,-96.0,MX
20.0,-90.0,MX
22.0,-98.0,MX
23.0,-98.0,MX
23.0,-99.0,MX
22.0,-99.0,MX
23.0,-100.0,MX
22.0,-100.0,MX
24.0,-99.0,MX
24.0,-98.0,MX
24.0,-100.0,MX
25.0,-98.0,MX
25.0,-99.0,MX
25.0,-100.0,MX
25.0,-97.0,MX
26.0,-98.0,MX
26.0,-97.0,MX
26.0,-99.0,MX
27.0,-99.0,MX
27.0,-100.0,MX
28.0,-100.0,MX
21.0,-99.0,MX
21.0,-100.0,MX
15.0,-92.0,MX
20.0,-98.0,MX
20.0,-99.0,MX
18.0,-100.0,MX
19.0,-100.0,MX
16.0,-95.0,MX
21.0,-89.0,MX
19.0,-90.0,MX
17.0,-99.0,MX
17.0,-97.0,MX
18.0,-97.0,MX
19.0,-99.0,MX
17.0,-95.0,MX
16.0,-97.0,MX
20.0,-97.0,MX
18.0,-91.0,MX
17.0,-96.0,MX
16.0,-93.0,MX
17.0,-94.0,MX
17.0,-93.0,MX
21.0,-98.0,MX
16.0,-92.0,MX
19.0,-97.0,MX
16.0,-91.0,MX
17.0,-98.0,MX
19.0,-98.0,MX
18.0,-99.0,MX
16.0,-96.0,MX
17.0,-91.0,MX
19.0,-89.0,MX
18.0,-93.0,MX
18.0,-92.0,MX
18.0,-98.0,MX
18.0,-95.0,MX
16.0,-98.0,MX
21.0,-97.0,MX
18.0,-94.0,MX
18.0,-96.0,MX
15.0,-93.0,MX
17.0,-100.0,MX
21.0,-90.0,MX
22.0,-88.0,MX
22.0,-86.0,MX
20.0,-89.0,MX
20.0,-100.0,MX
21.0,-88.0,MX
20.0,-88.0,MX
19.0,-88.0,MX
18.0,-89.0,MX
16.0,-94.0,MX
18.0,-90.0,MX
20.0,-91.0,MX
22.0,-87.0,MX
22.0,-89.0,MX
21.0,-87.0,MX
17.0,-92.0,MX
20.0,-87.0,MX
21.0,-91.0,MX
19.0,-92.0,MX
18.0,-88.0,MX
19.0,-91.0,MX
20.0,-96.0,MX
19.0,-95.0,MX
26.0,-100.0,MX
22.0,-97.0,MX
21.0,-92.0,MX
16.0,-99.0,MX
19.0,-87.0,MX
19.0,-93.0,MX
16.0,-90.0,MX
25.0,-90.0,MX
18.0,-87.0,MX
20.0,-92.0,MX
22.0,-90.0,MX
20.0,-94.0,MX
23.0,-91.0,MX
22.0,-91.0,MX
23.0,-90.0,MX
26.0,-107.0,MX
27.0,-106.0,MX
27.0,-104.0,MX
27.0,-105.0,MX
27.0,-108.0,MX
27.0,-109.0,MX
28.0,-106.0,MX
28.0,-104.0,MX
28.0,-105.0,MX
28.0,-107.0,MX
28.0,-108.0,MX
29.0,-107.0,MX
29.0,-106.0,MX
29.0,-104.0,MX
29.0,-105.0,MX
29.0,-108.0,MX
30.0,-108.0,MX
30.0,-105.0,MX
30.0,-106.0,MX
30.0,-107.0,MX
31.0,-105.0,MX
31.0,-107.0,MX
31.0,-108.0,MX
32.0,-108.0,MX
26.0,-109.0,MX
27.0,-110.0,MX
27.0,-111.0,MX
28.0,-109.0,MX
28.0,-110.0,MX
28.0,-111.0,MX
28.0,-112.0,MX
29.0,-109.0,MX
29.0,-110.0,MX
29.0,-111.0,MX
29.0,-112.0,MX
30.0,-109.0,MX
30.0,-111.0,MX
30.0,-112.0,MX
30.0,-110.0,MX
30.0,-113.0,MX
31.0,-109.0,MX
31.0,-110.0,MX
31.0,-112.0,MX
31.0,-113.0,MX
32.0,-112.0,MX
32.0,-113.0,MX
32.0,-114.0,MX
21.0,-103.0,MX
22.0,-103.0,MX
21.0,-102.0,MX
22.0,-104.0,MX
21.0,-104.0,MX
23.0,-103.0,MX
22.0,-102.0,MX
23.0,-101.0,MX
23.0,-102.0,MX
23.0,-104.0,MX
22.0,-105.0,MX
25.0,-103.0,MX
24.0,-104.0,MX
24.0,-102.0,MX
24.0,-103.0,MX
24.0,-101.0,MX
25.0,-101.0,MX
25.0,-102.0,MX
26.0,-108.0,MX
31.0,-106.0,MX
32.0,-107.0,MX
26.0,-106.0,MX
32.0,-106.0,MX
30.0,-104.0,MX
29.0,-103.0,MX
23.0,-106.0,MX
23.0,-105.0,MX
22.0,-106.0,MX
25.0,-107.0,MX
23.0,-107.0,MX
24.0,-106.0,MX
24.0,-107.0,MX
24.0,-108.0,MX
25.0,-108.0,MX
25.0,-109.0,MX
21.0,-105.0,MX
19.0,-103.0,MX
19.0,-104.0,MX
19.0,-105.0,MX
20.0,-103.0,MX
20.0,-104.0,MX
20.0,-105.0,MX
20.0,-102.0,MX
20.0,-106.0,MX
26.0,-101.0,MX
26.0,-102.0,MX
27.0,-102.0,MX
27.0,-103.0,MX
28.0,-103.0,MX
29.0,-102.0,MX
27.0,-101.0,MX
28.0,-101.0,MX
26.0,-103.0,MX
28.0,-102.0,MX
30.0,-101.0,MX
30.0,-103.0,MX
30.0,-102.0,MX
24.0,-105.0,MX
25.0,-105.0,MX
25.0,-106.0,MX
25.0,-104.0,MX
26.0,-104.0,MX
26.0,-105.0,MX
29.0,-118.0,MX
28.0,-115.0,MX
28.0,-113.0,MX
28.0,-114.0,MX
29.0,-113.0,MX
29.0,-114.0,MX
29.0,-115.0,MX
30.0,-114.0,MX
30.0,-115.0,MX
30.0,-116.0,MX
31.0,-116.0,MX
31.0,-115.0,MX
32.0,-116.0,MX
31.0,-117.0,MX
32.0,-117.0,MX
33.0,-117.0,MX
19.0,-102.0,MX
21.0,-101.0,MX
18.0,-101.0,MX
17.0,-101.0,MX
23.0,-110.0,MX
19.0,-101.0,MX
20.0,-101.0,MX
18.0,-102.0,MX
24.0,-110.0,MX
27.0,-113.0,MX
27.0,-112.0,MX
27.0,-114.0,MX
23.0,-109.0,MX
26.0,-112.0,MX
25.0,-112.0,MX
24.0,-111.0,MX
19.0,-111.0,MX
22.0,-107.0,MX
18.0,-103.0,MX
26.0,-111.0,MX
21.0,-106.0,MX
24.0,-112.0,MX
31.0,-114.0,MX
18.0,-115.0,MX
29.0,-100.0,MX
25.0,-111.0,MX
18.0,-104.0,MX
26.0,-113.0,MX
33.0,-112.0,MX
33.0,-111.0,MX
27.0,-115.0,MX
28.0,-116.0,MX
19.0,-112.0,MX
24.0,-109.0,MX
25.0,-110.0,MX
25.0,-116.0,MX
32.0,-110.0,MX
25.0,-113.0,MX
45.0,-115.0,MX
6.0,100.0,MY
6.0,99.0,MY
6.0,101.0,MY
7.0,100.0,MY
6.0,102.0,MY
3.0,101.0,MY
1.0,110.0,MY
4.0,116.0,MY
3.0,116.0,MY
4.0,118.0,MY
1.0,112.0,MY
3.0,115.0,MY
2.0,110.0,MY
1.0,111.0,MY
6.0,118.0,MY
7.0,117.0,MY
7.0,118.0,MY
4.0,103.0,MY
3.0,114.0,MY
2.0,113.0,MY
3.0,102.0,MY
6.0,117.0,MY
5.0,103.0,MY
4.0,101.0,MY
5.0,116.0,MY
5.0,100.0,MY
2.0,112.0,MY
5.0,102.0,MY
5.0,101.0,MY
4.0,102.0,MY
3.0,103.0,MY
2.0,103.0,MY
1.0,104.0,MY
2.0,104.0,MY
1.0,103.0,MY
2.0,105.0,MY
3.0,104.0,MY
2.0,102.0,MY
4.0,104.0,MY
2.0,114.0,MY
6.0,103.0,MY
6.0,116.0,MY
5.0,115.0,MY
5.0,117.0,MY
4.0,115.0,MY
4.0,114.0,MY
3.0,112.0,MY
5.0,118.0,MY
6.0,115.0,MY
5.0,119.0,MY
4.0,119.0,MY
4.0,117.0,MY
6.0,119.0,MY
5.0,104.0,MY
2.0,111.0,MY
2.0,101.0,MY
3.0,113.0,MY
7.0,101.0,MY
7.0,116.0,MY
3.0,111.0,MY
1.0,114.0,MY
1.0,113.0,MY
4.0,113.0,MY
2.0,115.0,MY
5.0,114.0,MY
4.0,100.0,MY
3.0,105.0,MY
2.0,117.0,MY
2.0,100.0,MY
1.0,116.0,MY
0.0,112.0,MY
8.0,117.0,MY
7.0,124.0,MY
4.0,112.0,MY
7.0,114.0,MY
-15.0,41.0,MZ
-21.0,34.0,MZ
-17.0,33.0,MZ
-19.0,33.0,MZ
-16.0,32.0,MZ
-15.0,33.0,MZ
-14.0,36.0,MZ
-27.0,32.0,MZ
-25.0,32.0,MZ
-18.0,33.0,MZ
-18.0,36.0,MZ
-16.0,33.0,MZ
-15.0,31.0,MZ
-17.0,35.0,MZ
-22.0,34.0,MZ
-20.0,33.0,MZ
-25.0,33.0,MZ
-19.0,36.0,MZ
-23.0,35.0,MZ
-22.0,35.0,MZ
-17.0,36.0,MZ
-13.0,36.0,MZ
-17.0,34.0,MZ
-16.0,36.0,MZ
-19.0,34.0,MZ
-15.0,32.0,MZ
-19.0,35.0,MZ
-11.0,38.0,MZ
-18.0,35.0,MZ
-24.0,32.0,MZ
-24.0,33.0,MZ
-23.0,32.0,MZ
-22.0,32.0,MZ
-21.0,33.0,MZ
-20.0,34.0,MZ
-24.0,35.0,MZ
-26.0,33.0,MZ
-16.0,37.0,MZ
-15.0,36.0,MZ
-16.0,34.0,MZ
-14.0,35.0,MZ
-21.0,35.0,MZ
-13.0,35.0,MZ
-16.0,35.0,MZ
-23.0,34.0,MZ
-18.0,34.0,MZ
-27.0,33.0,MZ
-26.0,32.0,MZ
-20.0,35.0,MZ
-22.0,33.0,MZ
-23.0,33.0,MZ
-16.0,40.0,MZ
-18.0,37.0,MZ
-15.0,34.0,MZ
-15.0,40.0,MZ
-22.0,36.0,MZ
-25.0,34.0,MZ
-17.0,39.0,MZ
-16.0,39.0,MZ
-25.0,35.0,MZ
-24.0,34.0,MZ
-17.0,38.0,MZ
-12.0,38.0,MZ
-16.0,38.0,MZ
-17.0,37.0,MZ
-23.0,36.0,MZ
-15.0,37.0,MZ
-12.0,41.0,MZ
-12.0,35.0,MZ
-14.0,40.0,MZ
-12.0,36.0,MZ
-14.0,37.0,MZ
-13.0,37.0,MZ
-14.0,41.0,MZ
-15.0,39.0,MZ
-12.0,37.0,MZ
-13.0,41.0,MZ
-13.0,40.0,MZ
-16.0,31.0,MZ
-11.0,41.0,MZ
-15.0,38.0,MZ
-14.0,38.0,MZ
-14.0,33.0,MZ
-16.0,30.0,MZ
-11.0,40.0,MZ
-13.0,38.0,MZ
-13.0,39.0,MZ
-11.0,39.0,MZ
-18.0,38.0,MZ
-12.0,40.0,MZ
-12.0,39.0,MZ
-14.0,39.0,MZ
-15.0,30.0,MZ
-17.0,40.0,MZ
-24.0,36.0,MZ
-15.0,35.0,MZ
-14.0,34.0,MZ
-10.0,41.0,MZ
-21.0,32.0,MZ
-20.0,36.0,MZ
-14.0,32.0,MZ
-10.0,40.0,MZ
-26.0,37.0,MZ
-22.0,31.0,MZ
-19.0,37.0,MZ
-12.0,31.0,MZ
-16.0,41.0,MZ
-11.0,37.0,MZ
-21.0,36.0,MZ
-22.0,25.0,MZ
-11.0,36.0,MZ
-17.0,31.0,MZ
-23.0,31.0,MZ
-18.0,25.0,
-18.0,24.0,
-19.0,36.0,
-18.0,22.0,
-18.0,23.0,
-20.0,21.0,
-18.0,21.0,
-19.0,20.0,
-20.0,20.0,
-17.0,24.0,
-18.0,20.0,
-19.0,21.0,
-22.0,21.0,
-21.0,21.0,
-22.0,20.0,
-21.0,20.0,
-22.0,18.0,
-27.0,21.0,
-26.0,21.0,
-19.0,16.0,
-25.0,17.0,
-27.0,15.0,
-22.0,17.0,
-26.0,17.0,
-20.0,16.0,
-27.0,18.0,
-24.0,18.0,
-18.0,18.0,
-21.0,15.0,
-24.0,16.0,
-23.0,17.0,
-25.0,19.0,
-25.0,16.0,
-19.0,14.0,
-17.0,13.0,
-28.0,17.0,
-20.0,17.0,
-26.0,18.0,
-27.0,17.0,
-23.0,18.0,
-26.0,19.0,
-26.0,16.0,
-23.0,19.0,
-27.0,19.0,
-18.0,15.0,
-28.0,18.0,
-18.0,19.0,
-18.0,16.0,
-17.0,16.0,
-17.0,15.0,
-21.0,16.0,
-25.0,20.0,
-26.0,15.0,
-28.0,19.0,
-24.0,20.0,
-22.0,19.0,
-28.0,16.0,
-23.0,20.0,
-24.0,17.0,
-22.0,14.0,
-23.0,16.0,
-28.0,20.0,
-19.0,18.0,
-29.0,19.0,
-29.0,18.0,
-27.0,20.0,
-26.0,20.0,
-22.0,16.0,
-25.0,18.0,
-20.0,19.0,
-22.0,15.0,
-24.0,19.0,
-19.0,19.0,
-18.0,12.0,
-20.0,14.0,
-19.0,17.0,
-23.0,15.0,
-20.0,18.0,
-21.0,18.0,
-21.0,17.0,
-20.0,15.0,
-18.0,13.0,
-18.0,17.0,
-25.0,15.0,
-20.0,13.0,
-27.0,16.0,
-21.0,14.0,
-29.0,20.0,
-17.0,18.0,
-19.0,13.0,
-24.0,15.0,
-21.0,13.0,
-19.0,15.0,
-29.0,16.0,
-23.0,14.0,
-21.0,19.0,
-19.0,12.0,
-29.0,17.0,
-17.0,14.0,
-18.0,14.0,
-17.0,17.0,
-17.0,12.0,
-28.0,15.0,
-24.0,14.0,
-21.0,165.0,NC
-21.0,167.0,NC
-22.0,166.0,NC
-22.0,165.0,NC
-23.0,168.0,NC
-20.0,164.0,NC
-21.0,168.0,NC
-22.0,167.0,NC
-21.0,166.0,NC
-21.0,164.0,NC
-20.0,165.0,NC
-23.0,167.0,NC
-22.0,168.0,NC
-21.0,159.0,NC
-20.0,167.0,NC
-23.0,169.0,NC
-20.0,166.0,NC
-23.0,166.0,NC
-18.0,163.0,NC
-20.0,158.0,NC
-19.0,159.0,NC
-22.0,160.0,NC
-19.0,160.0,NC
-19.0,164.0,NC
-19.0,163.0,NC
-18.0,164.0,NC
-21.0,158.0,NC
-19.0,158.0,NC
-30.0,165.0,NC
-22.0,171.0,NC
-22.0,174.0,NC
-22.0,172.0,NC
-20.0,163.0,NC
-21.0,162.0,NC
-21.0,161.0,NC
-22.0,169.0,NC
-20.0,159.0,NC
-21.0,160.0,NC
14.0,13.0,NE
13.0,12.0,NE
13.0,1.0,NE
14.0,2.0,NE
15.0,0.0,NE
12.0,2.0,NE
13.0,3.0,NE
14.0,5.0,NE
22.0,15.0,NE
21.0,13.0,NE
20.0,12.0,NE
20.0,13.0,NE
14.0,9.0,NE
14.0,3.0,NE
22.0,12.0,NE
14.0,7.0,NE
16.0,7.0,NE
19.0,8.0,NE
14.0,6.0,NE
16.0,6.0,NE
14.0,4.0,NE
13.0,4.0,NE
13.0,11.0,NE
12.0,3.0,NE
14.0,12.0,NE
14.0,11.0,NE
15.0,9.0,NE
15.0,8.0,NE
14.0,1.0,NE
15.0,6.0,NE
18.0,13.0,NE
14.0,8.0,NE
15.0,2.0,NE
13.0,2.0,NE
15.0,10.0,NE
18.0,8.0,NE
15.0,14.0,NE
15.0,1.0,NE
16.0,4.0,NE
16.0,8.0,NE
22.0,14.0,NE
20.0,8.0,NE
18.0,7.0,NE
16.0,9.0,NE
15.0,12.0,NE
12.0,4.0,NE
15.0,7.0,NE
17.0,5.0,NE
13.0,10.0,NE
19.0,9.0,NE
17.0,7.0,NE
18.0,12.0,NE
15.0,13.0,NE
17.0,12.0,NE
21.0,14.0,NE
21.0,12.0,NE
15.0,11.0,NE
13.0,7.0,NE
13.0,8.0,NE
20.0,14.0,NE
19.0,5.0,NE
13.0,9.0,NE
20.0,16.0,NE
17.0,13.0,NE
16.0,12.0,NE
14.0,0.0,NE
21.0,15.0,NE
15.0,3.0,NE
15.0,4.0,NE
14.0,10.0,NE
17.0,9.0,NE
20.0,7.0,NE
13.0,13.0,NE
23.0,14.0,NE
17.0,8.0,NE
17.0,6.0,NE
15.0,5.0,NE
22.0,10.0,NE
16.0,13.0,NE
16.0,5.0,NE
18.0,9.0,NE
18.0,6.0,NE
19.0,10.0,NE
19.0,6.0,NE
19.0,13.0,NE
20.0,15.0,NE
16.0,14.0,NE
19.0,7.0,NE
20.0,9.0,NE
21.0,8.0,NE
18.0,5.0,NE
19.0,12.0,NE
17.0,4.0,NE
21.0,16.0,NE
22.0,11.0,NE
16.0,11.0,NE
17.0,11.0,NE
18.0,10.0,NE
20.0,6.0,NE
17.0,14.0,NE
21.0,11.0,NE
19.0,11.0,NE
19.0,4.0,NE
23.0,11.0,NE
23.0,12.0,NE
16.0,15.0,NE
23.0,13.0,NE
14.0,14.0,NE
22.0,13.0,NE
13.0,14.0,NE
16.0,10.0,NE
18.0,4.0,NE
21.0,7.0,NE
17.0,15.0,NE
20.0,11.0,NE
19.0,15.0,NE
17.0,10.0,NE
18.0,11.0,NE
20.0,10.0,NE
18.0,14.0,NE
21.0,10.0,NE
18.0,16.0,NE
14.0,-10.0,NE
-29.0,168.0,NF
7.0,10.0,NG
10.0,14.0,NG
12.0,15.0,NG
11.0,14.0,NG
10.0,13.0,NG
7.0,9.0,NG
8.0,10.0,NG
11.0,13.0,NG
12.0,8.0,NG
10.0,12.0,NG
11.0,12.0,NG
9.0,11.0,NG
10.0,8.0,NG
9.0,6.0,NG
13.0,12.0,NG
13.0,9.0,NG
11.0,5.0,NG
9.0,7.0,NG
14.0,5.0,NG
13.0,7.0,NG
9.0,9.0,NG
9.0,10.0,NG
10.0,10.0,NG
11.0,8.0,NG
12.0,10.0,NG
13.0,8.0,NG
10.0,7.0,NG
10.0,6.0,NG
12.0,13.0,NG
11.0,9.0,NG
13.0,11.0,NG
12.0,11.0,NG
11.0,10.0,NG
13.0,4.0,NG
12.0,4.0,NG
11.0,4.0,NG
9.0,5.0,NG
12.0,5.0,NG
8.0,7.0,NG
12.0,9.0,NG
8.0,11.0,NG
12.0,7.0,NG
10.0,9.0,NG
11.0,11.0,NG
7.0,11.0,NG
10.0,11.0,NG
8.0,9.0,NG
8.0,12.0,NG
12.0,12.0,NG
13.0,13.0,NG
9.0,12.0,NG
6.0,5.0,NG
12.0,14.0,NG
5.0,6.0,NG
13.0,5.0,NG
7.0,8.0,NG
11.0,7.0,NG
11.0,6.0,NG
8.0,8.0,NG
9.0,8.0,NG
12.0,6.0,NG
10.0,4.0,NG
10.0,5.0,NG
9.0,13.0,NG
13.0,14.0,NG
14.0,13.0,NG
8.0,4.0,NG
6.0,6.0,NG
5.0,5.0,NG
7.0,3.0,NG
7.0,4.0,NG
6.0,7.0,NG
6.0,3.0,NG
13.0,10.0,NG
9.0,3.0,NG
13.0,6.0,NG
9.0,4.0,NG
7.0,5.0,NG
4.0,7.0,NG
5.0,7.0,NG
7.0,6.0,NG
10.0,3.0,NG
8.0,5.0,NG
7.0,7.0,NG
8.0,3.0,NG
7.0,12.0,NG
6.0,9.0,NG
5.0,8.0,NG
4.0,6.0,NG
4.0,8.0,NG
6.0,8.0,NG
8.0,6.0,NG
5.0,9.0,NG
14.0,6.0,NG
14.0,4.0,NG
6.0,4.0,NG
6.0,10.0,NG
8.0,2.0,NG
4.0,9.0,NG
9.0,-5.0,NG
14.0,-86.0,NI
12.0,-86.0,NI
12.0,-87.0,NI
13.0,-85.0,NI
13.0,-84.0,NI
13.0,-86.0,NI
12.0,-84.0,NI
11.0,-85.0,NI
14.0,-87.0,NI
14.0,-84.0,NI
14.0,-83.0,NI
15.0,-84.0,NI
14.0,-85.0,NI
15.0,-83.0,NI
15.0,-85.0,NI
12.0,-83.0,NI
13.0,-88.0,NI
11.0,-84.0,NI
13.0,-87.0,NI
12.0,-85.0,NI
11.0,-86.0,NI
13.0,-83.0,NI
14.0,-82.0,NI
52.0,5.0,NL
53.0,7.0,NL
52.0,4.0,NL
52.0,6.0,NL
53.0,6.0,NL
52.0,7.0,NL
51.0,3.0,NL
53.0,5.0,NL
51.0,6.0,NL
51.0,5.0,NL
51.0,4.0,NL
52.0,3.0,NL
54.0,7.0,NL
54.0,6.0,NL
53.0,4.0,NL
51.0,7.0,NL
54.0,4.0,NL
54.0,5.0,NL
53.0,3.0,NL
54.0,3.0,NL
18.0,-63.0,NL
17.0,-63.0,NL
12.0,-68.0,NL
55.0,4.0,NL
70.0,31.0,NO
69.0,29.0,NO
69.0,30.0,NO
70.0,30.0,NO
69.0,20.0,NO
70.0,23.0,NO
70.0,28.0,NO
71.0,23.0,NO
71.0,24.0,NO
70.0,25.0,NO
71.0,30.0,NO
71.0,25.0,NO
70.0,21.0,NO
71.0,26.0,NO
70.0,26.0,NO
70.0,27.0,NO
71.0,28.0,NO
71.0,27.0,NO
70.0,22.0,NO
70.0,20.0,NO
71.0,22.0,NO
69.0,25.0,NO
69.0,23.0,NO
69.0,24.0,NO
69.0,22.0,NO
70.0,24.0,NO
70.0,29.0,NO
71.0,29.0,NO
68.0,20.0,NO
69.0,26.0,NO
69.0,21.0,NO
68.0,16.0,NO
71.0,31.0,NO
71.0,32.0,NO
72.0,23.0,NO
71.0,21.0,NO
71.0,20.0,NO
59.0,10.0,NO
59.0,9.0,NO
69.0,18.0,NO
60.0,12.0,NO
62.0,12.0,NO
61.0,13.0,NO
65.0,14.0,NO
59.0,12.0,NO
67.0,16.0,NO
59.0,11.0,NO
64.0,12.0,NO
63.0,12.0,NO
66.0,15.0,NO
64.0,14.0,NO
65.0,15.0,NO
68.0,17.0,NO
61.0,12.0,NO
64.0,13.0,NO
62.0,13.0,NO
68.0,18.0,NO
71.0,-13.0,NO
71.0,-8.0,NO
71.0,-9.0,NO
71.0,-10.0,NO
60.0,6.0,NO
62.0,7.0,NO
68.0,13.0,NO
64.0,11.0,NO
63.0,9.0,NO
66.0,14.0,NO
66.0,12.0,NO
63.0,11.0,NO
65.0,12.0,NO
62.0,8.0,NO
69.0,17.0,NO
61.0,5.0,NO
59.0,6.0,NO
65.0,11.0,NO
61.0,10.0,NO
61.0,6.0,NO
58.0,9.0,NO
69.0,19.0,NO
67.0,14.0,NO
58.0,8.0,NO
59.0,7.0,NO
69.0,16.0,NO
62.0,6.0,NO
64.0,10.0,NO
58.0,7.0,NO
63.0,8.0,NO
67.0,13.0,NO
62.0,11.0,NO
62.0,5.0,NO
59.0,8.0,NO
70.0,19.0,NO
61.0,8.0,NO
67.0,12.0,NO
66.0,13.0,NO
63.0,10.0,NO
63.0,7.0,NO
61.0,7.0,NO
60.0,8.0,NO
60.0,5.0,NO
60.0,7.0,NO
60.0,10.0,NO
59.0,5.0,NO
68.0,12.0,NO
58.0,6.0,NO
60.0,9.0,NO
61.0,11.0,NO
61.0,9.0,NO
62.0,10.0,NO
60.0,11.0,NO
69.0,15.0,NO
65.0,13.0,NO
64.0,9.0,NO
67.0,15.0,NO
62.0,9.0,NO
68.0,14.0,NO
68.0,15.0,NO
69.0,14.0,NO
64.0,8.0,NO
63.0,6.0,NO
70.0,18.0,NO
66.0,11.0,NO
68.0,19.0,NO
66.0,10.0,NO
70.0,17.0,NO
60.0,13.0,NO
65.0,10.0,NO
56.0,3.0,NO
57.0,3.0,NO
62.0,4.0,NO
63.0,5.0,NO
59.0,3.0,NO
60.0,2.0,NO
61.0,2.0,NO
65.0,2.0,NO
29.0,83.0,NP
27.0,88.0,NP
28.0,85.0,NP
30.0,81.0,NP
30.0,82.0,NP
28.0,88.0,NP
29.0,84.0,NP
28.0,87.0,NP
28.0,83.0,NP
28.0,84.0,NP
28.0,82.0,NP
29.0,81.0,NP
29.0,82.0,NP
27.0,87.0,NP
28.0,81.0,NP
27.0,86.0,NP
27.0,85.0,NP
27.0,84.0,NP
28.0,86.0,NP
29.0,85.0,NP
30.0,83.0,NP
29.0,80.0,NP
27.0,83.0,NP
26.0,87.0,NP
30.0,80.0,NP
26.0,86.0,NP
26.0,88.0,NP
-1.0,167.0,NR
-19.0,-170.0,NU
-39.0,124.0,NZ
-37.0,175.0,NZ
-37.0,176.0,NZ
-38.0,176.0,NZ
-42.0,174.0,NZ
-39.0,178.0,NZ
-44.0,168.0,NZ
-40.0,174.0,NZ
-39.0,177.0,NZ
-41.0,174.0,NZ
-43.0,172.0,NZ
-44.0,170.0,NZ
-43.0,171.0,NZ
-44.0,169.0,NZ
-44.0,173.0,NZ
-41.0,172.0,NZ
-42.0,172.0,NZ
-53.0,169.0,NZ
-51.0,166.0,NZ
-41.0,175.0,NZ
-46.0,170.0,NZ
-45.0,170.0,NZ
-36.0,175.0,NZ
-46.0,168.0,NZ
-41.0,176.0,NZ
-42.0,173.0,NZ
-40.0,177.0,NZ
-45.0,169.0,NZ
-46.0,169.0,NZ
-41.0,173.0,NZ
-47.0,168.0,NZ
-45.0,168.0,NZ
-44.0,172.0,NZ
-45.0,171.0,NZ
-38.0,175.0,NZ
-40.0,176.0,NZ
-42.0,171.0,NZ
-37.0,174.0,NZ
-36.0,174.0,NZ
-46.0,167.0,NZ
-45.0,167.0,NZ
-43.0,173.0,NZ
-44.0,171.0,NZ
-35.0,174.0,NZ
-42.0,175.0,NZ
-40.0,175.0,NZ
-50.0,179.0,NZ
-46.0,171.0,NZ
-39.0,176.0,NZ
-38.0,177.0,NZ
-39.0,175.0,NZ
-39.0,174.0,NZ
-47.0,169.0,NZ
-47.0,170.0,NZ
-35.0,173.0,NZ
-38.0,178.0,NZ
-43.0,170.0,NZ
-40.0,173.0,NZ
-36.0,176.0,NZ
-34.0,172.0,NZ
-48.0,179.0,NZ
-46.0,166.0,NZ
-47.0,167.0,NZ
-34.0,173.0,NZ
-44.0,177.0,NZ
-44.0,176.0,NZ
-36.0,173.0,NZ
-48.0,166.0,NZ
-42.0,169.0,NZ
-37.0,177.0,NZ
-43.0,174.0,NZ
-48.0,168.0,NZ
-48.0,167.0,NZ
-38.0,179.0,NZ
-42.0,176.0,NZ
-35.0,175.0,NZ
-45.0,177.0,NZ
-43.0,167.0,NZ
-43.0,169.0,NZ
-41.0,177.0,NZ
-38.0,174.0,NZ
32.0,132.0,NZ
-50.0,166.0,NZ
-29.0,178.0,NZ
-52.0,169.0,NZ
-46.0,158.0,NZ
-30.0,178.0,NZ
-44.0,-177.0,NZ
-29.0,-178.0,NZ
-44.0,-176.0,NZ
-30.0,-178.0,NZ
-45.0,-176.0,NZ
-31.0,-179.0,NZ
-44.0,-146.0,NZ
-36.0,-174.0,NZ
17.0,53.0,OM
19.0,53.0,OM
20.0,55.0,OM
22.0,55.0,OM
18.0,53.0,OM
25.0,56.0,OM
20.0,58.0,OM
24.0,56.0,OM
24.0,57.0,OM
23.0,57.0,OM
22.0,57.0,OM
21.0,57.0,OM
23.0,58.0,OM
17.0,54.0,OM
22.0,56.0,OM
23.0,59.0,OM
21.0,58.0,OM
21.0,55.0,OM
